code,nav,navDate
DCDS,79028.76,2024-10-25
VMEEF,14701.37,2024-10-25
DCDS,78960.95,2024-10-28
VMEEF,14670.71,2024-10-28
DCDS,79243.26,2024-10-29
VCBFBCF,34534.39,2024-10-29
VMEEF,14720.68,2024-10-29
DCDS,79769.56,2024-10-30
VMEEF,14848.48,2024-10-30
DCDS,79697.66,2024-10-31
VCBFBCF,34760.37,2024-10-31
VMEEF,14829.57,2024-10-31
DCDS,80184.75,2024-11-01
VMEEF,14873.02,2024-11-01
DCDS,79396.4,2024-11-04
VMEEF,14737.04,2024-11-04
DCDS,78776.76,2024-11-05
VCBFBCF,34441.66,2024-11-05
VMEEF,14657.2,2024-11-05
DCDS,78842.0,2024-11-06
VMEEF,14665.69,2024-11-06
DCDS,79820.11,2024-11-07
VCBFBCF,34873.18,2024-11-07
VMEEF,14811.32,2024-11-07
DCDS,79886.79,2024-11-08
VMEEF,14850.11,2024-11-08
DCDS,79667.13,2024-11-11
VMEEF,14840.34,2024-11-11
DCDS,79404.72,2024-11-12
VCBFBCF,34714.72,2024-11-12
VMEEF,14853.14,2024-11-12
DCDS,78926.13,2024-11-13
VMEEF,14771.11,2024-11-13
DCDS,79137.79,2024-11-14
VCBFBCF,34605.45,2024-11-14
VMEEF,14815.52,2024-11-14
DCDS,77986.68,2024-11-15
VMEEF,14713.42,2024-11-15
DCDS,77204.26,2024-11-18
VMEEF,14540.62,2024-11-18
DCDS,77018.13,2024-11-19
VCBFBCF,33717.01,2024-11-19
VMEEF,14452.96,2024-11-19
DCDS,75618.0,2024-11-20
VMEEF,14239.26,2024-11-20
DCDS,76243.03,2024-11-21
VCBFBCF,33655.65,2024-11-21
VMEEF,14362.49,2024-11-21
DCDS,77330.79,2024-11-22
VMEEF,14531.57,2024-11-22
DCDS,77302.84,2024-11-25
VMEEF,14508.61,2024-11-25
DCDS,77619.35,2024-11-26
VCBFBCF,34203.59,2024-11-26
VMEEF,14591.5,2024-11-26
DCDS,78020.61,2024-11-27
VMEEF,14652.84,2024-11-27
DCDS,78216.53,2024-11-28
VCBFBCF,34450.05,2024-11-28
VMEEF,14711.41,2024-11-28
DCDS,78447.36,2024-11-29
VMEEF,14748.56,2024-11-29
DCDS,79311.46,2024-12-02
VMEEF,14940.22,2024-12-02
DCDS,79319.82,2024-12-03
VCBFBCF,34815.79,2024-12-03
VMEEF,14963.78,2024-12-03
DCDS,79369.26,2024-12-04
VMEEF,15004.31,2024-12-04
DCDS,78878.81,2024-12-05
VCBFBCF,34573.61,2024-12-05
VMEEF,14923.95,2024-12-05
DCDS,80883.15,2024-12-06
VMEEF,15214.84,2024-12-06
DCDS,81032.36,2024-12-09
VMEEF,15230.9,2024-12-09
DCDS,81172.63,2024-12-10
VCBFBCF,35403.43,2024-12-10
VMEEF,15231.05,2024-12-10
DCDS,81152.92,2024-12-11
VMEEF,15229.43,2024-12-11
DCDS,80982.39,2024-12-12
VCBFBCF,35299.98,2024-12-12
VMEEF,15180.79,2024-12-12
DCDS,80770.39,2024-12-13
VMEEF,15180.51,2024-12-13
DCDS,80567.9,2024-12-16
VMEEF,15129.88,2024-12-16
DCDS,80770.71,2024-12-17
VCBFBCF,35269.3,2024-12-17
VMEEF,15123.87,2024-12-17
DCDS,80549.56,2024-12-18
VMEEF,15104.86,2024-12-18
DCDS,80779.16,2024-12-19
VCBFBCF,35238.85,2024-12-19
VMEEF,15130.28,2024-12-19
DCDS,80288.95,2024-12-20
VMEEF,15027.15,2024-12-20
DCDS,80543.95,2024-12-23
VMEEF,15063.28,2024-12-23
DCDS,80865.45,2024-12-24
VCBFBCF,35242.29,2024-12-24
VMEEF,15137.57,2024-12-24
DCDS,80821.26,2024-12-25
VMEEF,15119.43,2024-12-25
DCDS,81783.14,2024-12-26
VCBFBCF,35759.41,2024-12-26
VMEEF,15271.95,2024-12-26
DCDS,81600.04,2024-12-27
VMEEF,15254.63,2024-12-27
DCDS,81555.51,2024-12-30
VMEEF,15224.37,2024-12-30
DCDS,81619.28,2024-12-31
VCBFBCF,35840.2,2024-12-31
VMEEF,15155.37,2024-12-31
DCDS,81435.01,2025-01-02
VCBFBCF,35759.89,2025-01-02
VMEEF,15172.27,2025-01-02
DCDS,81428.67,2025-01-03
VMEEF,15188.29,2025-01-03
DCDS,80083.42,2025-01-06
VMEEF,14969.5,2025-01-06
DCDS,79351.3,2025-01-07
VCBFBCF,35043.08,2025-01-07
VMEEF,14810.59,2025-01-07
DCDS,79350.71,2025-01-08
VMEEF,14841.72,2025-01-08
DCDS,79547.0,2025-01-09
VCBFBCF,35161.44,2025-01-09
VMEEF,14871.54,2025-01-09
DCDS,79189.43,2025-01-10
VMEEF,14833.39,2025-01-10
DCDS,78085.47,2025-01-13
VMEEF,14683.61,2025-01-13
DCDS,78457.46,2025-01-14
VCBFBCF,34792.56,2025-01-14
VMEEF,14760.98,2025-01-14
DCDS,77863.23,2025-01-15
VMEEF,14685.4,2025-01-15
DCDS,78239.97,2025-01-16
VCBFBCF,34673.13,2025-01-16
VMEEF,14725.09,2025-01-16
DCDS,78653.63,2025-01-17
VMEEF,14796.72,2025-01-17
DCDS,79362.23,2025-01-20
VMEEF,14922.79,2025-01-20
DCDS,79413.93,2025-01-21
VCBFBCF,35191.04,2025-01-21
VMEEF,14952.88,2025-01-21
DCDS,79267.68,2025-01-22
VMEEF,15006.19,2025-01-22
DCDS,79159.95,2025-01-23
VCBFBCF,35132.43,2025-01-23
VMEEF,14948.12,2025-01-23
DCDS,80461.81,2025-01-24
VMEEF,15134.87,2025-01-24
DCDS,80659.4,2025-02-03
VMEEF,15156.21,2025-02-03
DCDS,79565.47,2025-02-04
VCBFBCF,35228.76,2025-02-04
VMEEF,14885.74,2025-02-04
DCDS,80522.34,2025-02-05
VMEEF,15020.31,2025-02-05
DCDS,80732.9,2025-02-06
VCBFBCF,35704.34,2025-02-06
VMEEF,15073.95,2025-02-06
DCDS,80789.83,2025-02-07
VMEEF,15101.59,2025-02-07
DCDS,80827.06,2025-02-10
VMEEF,15131.9,2025-02-10
DCDS,79667.08,2025-02-11
VCBFBCF,35557.07,2025-02-11
VMEEF,14974.66,2025-02-11
DCDS,80271.74,2025-02-12
VMEEF,15027.09,2025-02-12
DCDS,80100.84,2025-02-13
VCBFBCF,35616.15,2025-02-13
VMEEF,15014.88,2025-02-13
DCDS,80155.61,2025-02-14
VMEEF,15012.28,2025-02-14
DCDS,80444.46,2025-02-17
VMEEF,15044.76,2025-02-17
DCDS,79806.58,2025-02-18
VCBFBCF,35384.36,2025-02-18
VMEEF,14942.17,2025-02-18
DCDS,80161.99,2025-02-19
VMEEF,15047.87,2025-02-19
DCDS,80986.2,2025-02-20
VCBFBCF,35795.24,2025-02-20
VMEEF,15142.77,2025-02-20
DCDS,81090.83,2025-02-21
VMEEF,15201.75,2025-02-21
DCDS,81251.3,2025-02-24
VMEEF,15266.34,2025-02-24
DCDS,81614.03,2025-02-25
VCBFBCF,36270.97,2025-02-25
VMEEF,15305.74,2025-02-25
DCDS,81418.39,2025-02-26
VMEEF,15260.5,2025-02-26
DCDS,81440.47,2025-02-27
VCBFBCF,36202.2,2025-02-27
VMEEF,15325.58,2025-02-27
DCDS,81829.15,2025-02-28
VMEEF,15371.94,2025-02-28
DCDS,81491.7,2025-03-03
VMEEF,15252.29,2025-03-03
DCDS,81696.95,2025-03-04
VCBFBCF,36224.0,2025-03-04
VMEEF,15315.04,2025-03-04
DCDS,82052.52,2025-03-05
VMEEF,15349.7,2025-03-05
DCDS,81356.6,2025-03-06
VCBFBCF,36166.3,2025-03-06
VMEEF,15260.53,2025-03-06
DCDS,82594.52,2025-03-07
VMEEF,15437.59,2025-03-07
DCDS,82775.63,2025-03-10
VMEEF,15467.73,2025-03-10
DCDS,82614.83,2025-03-11
VCBFBCF,36774.07,2025-03-11
VMEEF,15449.19,2025-03-11
DCDS,82827.03,2025-03-12
VMEEF,15405.92,2025-03-12
DCDS,82387.59,2025-03-13
VCBFBCF,36530.18,2025-03-13
VMEEF,15380.6,2025-03-13
DCDS,81375.55,2025-03-14
VMEEF,15219.08,2025-03-14
DCDS,80970.13,2025-03-17
VMEEF,15097.06,2025-03-17
DCDS,81373.23,2025-03-18
VCBFBCF,36060.89,2025-03-18
VMEEF,15141.63,2025-03-18
DCDS,80828.16,2025-03-19
VMEEF,15119.36,2025-03-19
DCDS,80029.92,2025-03-20
VCBFBCF,35567.93,2025-03-20
VMEEF,14965.23,2025-03-20
DCDS,80213.6,2025-03-21
VMEEF,15034.54,2025-03-21
DCDS,80237.93,2025-03-24
VMEEF,15022.64,2025-03-24
DCDS,80621.34,2025-03-25
VCBFBCF,35878.15,2025-03-25
VMEEF,15039.67,2025-03-25
DCDS,80658.91,2025-03-26
VMEEF,14986.07,2025-03-26
DCDS,80367.51,2025-03-27
VCBFBCF,35595.62,2025-03-27
VMEEF,14918.7,2025-03-27
DCDS,80273.65,2025-03-28
VMEEF,14910.68,2025-03-28
DCDS,79771.59,2025-03-31
VMEEF,14801.75,2025-03-31
DCDS,79331.9,2025-04-01
VCBFBCF,35118.74,2025-04-01
VMEEF,14726.56,2025-04-01
DCDS,79840.04,2025-04-02
VMEEF,14791.86,2025-04-02
DCDS,79954.7,2025-04-03
VCBFBCF,35310.06,2025-04-03
VMEEF,14749.34,2025-04-03
DCDS,75067.16,2025-04-04
VMEEF,13699.17,2025-04-04
DCDS,74513.26,2025-04-08
VCBFBCF,32260.9,2025-04-08
VMEEF,13379.79,2025-04-08
DCDS,70120.42,2025-04-09
VMEEF,12488.36,2025-04-09
DCDS,68057.72,2025-04-10
VCBFBCF,29253.38,2025-04-10
VMEEF,12159.15,2025-04-10
DCDS,71847.59,2025-04-11
VMEEF,13032.09,2025-04-11
DCDS,74893.96,2025-04-14
VMEEF,13544.41,2025-04-14
DCDS,76684.3,2025-04-15
VCBFBCF,33251.78,2025-04-15
VMEEF,13661.41,2025-04-15
DCDS,75977.97,2025-04-16
VMEEF,13483.47,2025-04-16
DCDS,74841.06,2025-04-17
VCBFBCF,32402.54,2025-04-17
VMEEF,13366.45,2025-04-17
DCDS,75419.0,2025-04-18
VMEEF,13421.5,2025-04-18
DCDS,75372.33,2025-04-21
VMEEF,13502.69,2025-04-21
DCDS,74945.23,2025-04-22
VCBFBCF,32567.11,2025-04-22
VMEEF,13377.3,2025-04-22
DCDS,74617.88,2025-04-23
VMEEF,13302.27,2025-04-23
DCDS,75751.55,2025-04-24
VCBFBCF,32813.08,2025-04-24
VMEEF,13476.99,2025-04-24
DCDS,76403.9,2025-04-25
VMEEF,13577.28,2025-04-25
DCDS,76690.75,2025-04-28
VMEEF,13598.69,2025-04-28
DCDS,76432.68,2025-04-29
VCBFBCF,33284.82,2025-04-29
VMEEF,13604.59,2025-04-29
DCDS,76606.77,2025-05-05
VMEEF,13618.53,2025-05-05
DCDS,77709.57,2025-05-06
VCBFBCF,33640.85,2025-05-06
VMEEF,13728.63,2025-05-06
DCDS,77630.86,2025-05-07
VMEEF,13776.0,2025-05-07
DCDS,78073.99,2025-05-08
VCBFBCF,33671.91,2025-05-08
VMEEF,13789.26,2025-05-08
DCDS,79132.0,2025-05-09
VMEEF,13919.04,2025-05-09
DCDS,78953.18,2025-05-12
VMEEF,13910.1,2025-05-12
DCDS,80085.17,2025-05-13
VCBFBCF,34669.1,2025-05-13
VMEEF,14110.13,2025-05-13
DCDS,81011.05,2025-05-14
VMEEF,14275.23,2025-05-14
DCDS,81707.74,2025-05-15
VCBFBCF,35673.89,2025-05-15
VMEEF,14468.12,2025-05-15
DCDS,81699.69,2025-05-16
VMEEF,14508.63,2025-05-16
DCDS,81002.8,2025-05-19
VMEEF,14311.32,2025-05-19
DCDS,80831.76,2025-05-20
VCBFBCF,35122.67,2025-05-20
VMEEF,14228.0,2025-05-20
DCDS,82524.63,2025-05-21
VMEEF,14372.91,2025-05-21
DCDS,83589.7,2025-05-22
VCBFBCF,35791.87,2025-05-22
VMEEF,14368.83,2025-05-22
DCDS,83208.95,2025-05-23
VMEEF,14245.26,2025-05-23
DCDS,83528.91,2025-05-26
VMEEF,14273.87,2025-05-26
DCDS,84789.8,2025-05-27
VCBFBCF,35865.72,2025-05-27
VMEEF,14450.22,2025-05-27
DCDS,85495.85,2025-05-28
VMEEF,14542.65,2025-05-28
DCDS,85706.22,2025-05-29
VCBFBCF,36130.3,2025-05-29
VMEEF,14521.4,2025-05-29
DCDS,86034.54,2025-05-30
VMEEF,14493.33,2025-05-30
DCDS,85363.62,2025-06-02
DCDS,85363.62,2025-06-02
VMEEF,14383.41,2025-06-02
DCDS,85567.82,2025-06-03
VCBFBCF,35703.85,2025-06-03
VMEEF,14396.71,2025-06-03
DCDS,86211.15,2025-06-04
VMEEF,14511.43,2025-06-04
DCDS,86146.76,2025-06-05
VCBFBCF,35940.93,2025-06-05
VMEEF,14468.13,2025-06-05
DCDS,86020.33,2025-06-06
VMEEF,14445.77,2025-06-06
DCDS,85194.02,2025-06-09
VMEEF,14299.57,2025-06-09
DCDS,83848.31,2025-06-10
VCBFBCF,35248.86,2025-06-10
VMEEF,14215.0,2025-06-10
DCDS,84433.03,2025-06-11
VMEEF,14252.96,2025-06-11
DCDS,84468.17,2025-06-12
VCBFBCF,35557.64,2025-06-12
VMEEF,14305.94,2025-06-12
DCDS,85309.03,2025-06-13
VMEEF,14458.4,2025-06-13
DCDS,84591.96,2025-06-16
VMEEF,14443.98,2025-06-16
DCDS,85826.45,2025-06-17
VCBFBCF,36506.19,2025-06-17
VMEEF,14762.64,2025-06-17
DCDS,86580.17,2025-06-18
DCDS,86580.17,2025-06-18
VMEEF,14765.34,2025-06-18
DCDS,86627.33,2025-06-19
VCBFBCF,36573.99,2025-06-19
VMEEF,14740.08,2025-06-19
DCDS,87007.21,2025-06-20
DCDS,87007.21,2025-06-20
VMEEF,14760.61,2025-06-20
DCDS,87019.13,2025-06-23
VMEEF,14779.44,2025-06-23
DCDS,87239.19,2025-06-24
VCBFBCF,36688.17,2025-06-24
VMEEF,14782.65,2025-06-24
DCDS,87939.8,2025-06-25
VMEEF,14844.06,2025-06-25
DCDS,88009.58,2025-06-26
VCBFBCF,36881.12,2025-06-26
VMEEF,14814.75,2025-06-26
DCDS,88192.47,2025-06-27
VMEEF,14836.86,2025-06-27
DCDS,88247.19,2025-06-30
VMEEF,14872.24,2025-06-30
DCDS,88678.26,2025-07-01
VCBFBCF,37346.48,2025-07-01
VMEEF,14993.33,2025-07-01
DCDS,88495.37,2025-07-02
VMEEF,14984.24,2025-07-02
DCDS,89219.36,2025-07-03
VCBFBCF,37577.4,2025-07-03
VMEEF,15073.41,2025-07-03
DCDS,89127.66,2025-07-04
VMEEF,15092.12,2025-07-04
DCDS,89584.37,2025-07-07
VMEEF,15176.21,2025-07-07
DCDS,90551.26,2025-07-08
VCBFBCF,38152.89,2025-07-08
VMEEF,15285.35,2025-07-08
DCDS,91343.38,2025-07-09
VMEEF,15382.32,2025-07-09
DCDS,91571.98,2025-07-10
VCBFBCF,38650.06,2025-07-10
VMEEF,15457.03,2025-07-10
DCDS,92065.65,2025-07-11
VMEEF,15466.8,2025-07-11
DCDS,92531.18,2025-07-14
VMEEF,15576.66,2025-07-14
DCDS,93481.37,2025-07-15
VCBFBCF,39363.55,2025-07-15
VMEEF,15648.94,2025-07-15
DCDS,93073.8,2025-07-16
VMEEF,15543.19,2025-07-16
DCDS,94278.69,2025-07-17
VCBFBCF,39416.92,2025-07-17
VMEEF,15661.27,2025-07-17
DCDS,95468.03,2025-07-18
VMEEF,15729.26,2025-07-18
DCDS,96373.23,2025-07-21
VMEEF,15828.05,2025-07-21
DCDS,95454.64,2025-07-22
VCBFBCF,39453.18,2025-07-22
VMEEF,15739.22,2025-07-22
DCDS,97121.49,2025-07-23
VMEEF,15831.57,2025-07-23
DCDS,97449.03,2025-07-24
VCBFBCF,39840.13,2025-07-24
VMEEF,15934.5,2025-07-24
DCDS,97858.18,2025-07-25
VMEEF,16015.57,2025-07-25
DCDS,98932.18,2025-07-28
VMEEF,16072.4,2025-07-28
DCDS,100823.9,2025-07-29
VCBFBCF,40542.73,2025-07-29
VMEEF,16248.93,2025-07-29
DCDS,96032.53,2025-07-30
VMEEF,15573.65,2025-07-30
DCDS,97612.53,2025-07-31
VCBFBCF,39394.55,2025-07-31
VMEEF,15801.61,2025-07-31
DCDS,97608.26,2025-08-01
VMEEF,15762.77,2025-08-01
DCDS,96963.68,2025-08-04
VMEEF,15766.96,2025-08-04
DCDS,99083.78,2025-08-05
VCBFBCF,39729.75,2025-08-05
VMEEF,15970.32,2025-08-05
DCDS,100286.96,2025-08-06
VMEEF,16200.91,2025-08-06
DCDS,102425.85,2025-08-07
VCBFBCF,41222.42,2025-08-07
VMEEF,16518.72,2025-08-07
DCDS,103459.07,2025-08-08
VMEEF,16741.1,2025-08-08
DCDS,103689.48,2025-08-11
VMEEF,16742.48,2025-08-11
DCDS,104320.21,2025-08-12
VCBFBCF,41924.69,2025-08-12
VMEEF,16939.98,2025-08-12
DCDS,104883.08,2025-08-13
VMEEF,17041.03,2025-08-13
DCDS,105191.38,2025-08-14
VCBFBCF,42495.48,2025-08-14
VMEEF,17203.33,2025-08-14
DCDS,107371.07,2025-08-15
VMEEF,17544.04,2025-08-15
DCDS,106515.08,2025-08-18
VMEEF,17411.79,2025-08-18
DCDS,107181.11,2025-08-19
VCBFBCF,42843.74,2025-08-19
VMEEF,17460.76,2025-08-19
DCDS,108432.16,2025-08-20
VMEEF,17582.01,2025-08-20
DCDS,108787.18,2025-08-21
VCBFBCF,43030.48,2025-08-21
VMEEF,17487.99,2025-08-21
DCDS,109977.4,2025-08-22
VMEEF,17753.51,2025-08-22
DCDS,106119.55,2025-08-25
VMEEF,17212.41,2025-08-25
DCDS,103511.43,2025-08-26
VCBFBCF,41666.91,2025-08-26
VMEEF,16914.46,2025-08-26
DCDS,107956.97,2025-08-27
VMEEF,17436.28,2025-08-27
DCDS,108260.15,2025-08-28
VCBFBCF,43396.17,2025-08-28
VMEEF,17614.52,2025-08-28
DCDS,109388.2,2025-08-29
VMEEF,17752.08,2025-08-29
DCDS,110037.18,2025-09-03
VMEEF,17776.18,2025-09-03
DCDS,110145.16,2025-09-04
VCBFBCF,43869.99,2025-09-04
VMEEF,17749.73,2025-09-04
DCDS,111115.56,2025-09-05
VMEEF,17957.13,2025-09-05
DCDS,108303.17,2025-09-08
VMEEF,17592.87,2025-09-08
DCDS,104993.85,2025-09-09
VCBFBCF,42633.08,2025-09-09
VMEEF,17205.92,2025-09-09
DCDS,106738.8,2025-09-10
VMEEF,17298.22,2025-09-10
DCDS,106876.14,2025-09-11
VCBFBCF,42940.92,2025-09-11
VMEEF,17357.47,2025-09-11
DCDS,107841.76,2025-09-12
VMEEF,17394.62,2025-09-12
DCDS,108248.43,2025-09-15
VMEEF,17449.86,2025-09-15
DCDS,109435.73,2025-09-16
VCBFBCF,43968.65,2025-09-16
VMEEF,17678.82,2025-09-16
DCDS,108980.14,2025-09-17
VMEEF,17685.52,2025-09-17
DCDS,107524.4,2025-09-18
VCBFBCF,43728.68,2025-09-18
VMEEF,17548.51,2025-09-18
DCDS,107430.61,2025-09-19
VMEEF,17429.77,2025-09-19
DCDS,106945.96,2025-09-22
VMEEF,17332.92,2025-09-22
DCDS,105173.46,2025-09-23
VCBFBCF,42602.04,2025-09-23
VMEEF,17017.68,2025-09-23
DCDS,105379.02,2025-09-24
VMEEF,17030.53,2025-09-24
DCDS,107514.69,2025-09-25
VCBFBCF,43290.75,2025-09-25
VMEEF,17280.95,2025-09-25
DCDS,107819.3,2025-09-26
VMEEF,17220.07,2025-09-26
DCDS,107088.7,2025-09-29
VMEEF,17104.09,2025-09-29
DCDS,107417.05,2025-09-30
VCBFBCF,42960.77,2025-09-30
VMEEF,17030.93,2025-09-30
DCDS,107138.03,2025-10-01
VMEEF,16892.42,2025-10-01
DCDS,107557.25,2025-10-02
VCBFBCF,43029.06,2025-10-02
VMEEF,16940.08,2025-10-02
DCDS,106121.56,2025-10-03
VMEEF,16847.66,2025-10-03
DCDS,105123.62,2025-10-06
VMEEF,16709.62,2025-10-06
DCDS,109039.08,2025-10-07
VCBFBCF,43736.59,2025-10-07
VMEEF,17196.69,2025-10-07
DCDS,107974.73,2025-10-08
VMEEF,17041.11,2025-10-08
DCDS,109254.28,2025-10-09
VCBFBCF,43744.08,2025-10-09
VMEEF,17164.69,2025-10-09
DCDS,110649.52,2025-10-10
VMEEF,17260.14,2025-10-10
DCDS,112564.43,2025-10-13
VMEEF,17346.18,2025-10-13
DCDS,114460.71,2025-10-14
VCBFBCF,44822.36,2025-10-14
VMEEF,17307.74,2025-10-14
DCDS,114648.23,2025-10-15
VMEEF,17137.22,2025-10-15
DCDS,114993.41,2025-10-16
VCBFBCF,44245.94,2025-10-16
VMEEF,17138.5,2025-10-16
DCDS,115766.13,2025-10-17
VMEEF,17179.1,2025-10-17
DCDS,113309.62,2025-10-20
VMEEF,16959.88,2025-10-20
DCDS,106592.54,2025-10-21
VCBFBCF,41687.62,2025-10-21
VMEEF,16134.48,2025-10-21
DCDS,107540.54,2025-10-22
VMEEF,16418.33,2025-10-22
DCDS,108403.73,2025-10-23
VCBFBCF,42903.41,2025-10-23
VMEEF,16580.85,2025-10-23
DCDS,108343.34,2025-10-24
VMEEF,16545.56,2025-10-24
DCDS,107660.33,2025-10-27
VMEEF,16550.11,2025-10-27
DCDS,104490.76,2025-10-28
VCBFBCF,42410.42,2025-10-28
VMEEF,16368.73,2025-10-28
DCDS,106647.79,2025-10-29
VMEEF,16622.57,2025-10-29
DCDS,106696.38,2025-10-30
VCBFBCF,43499.23,2025-10-30
VMEEF,16805.03,2025-10-30
DCDS,105718.25,2025-10-31
VMEEF,16790.15,2025-10-31
DCDS,103484.56,2025-11-03
VMEEF,16682.21,2025-11-03
DCDS,100868.72,2025-11-04
VCBFBCF,42434.36,2025-11-04
VMEEF,16514.05,2025-11-04
DCDS,103612.75,2025-11-05
VMEEF,16711.41,2025-11-05
DCDS,103110.15,2025-11-06
VCBFBCF,42943.94,2025-11-06
VMEEF,16654.15,2025-11-06
DCDS,102077.29,2025-11-07
VMEEF,16515.04,2025-11-07
DCDS,99242.26,2025-11-10
VMEEF,16184.75,2025-11-10
DCDS,98276.42,2025-11-11
VCBFBCF,41339.58,2025-11-11
VMEEF,15999.1,2025-11-11
DCDS,99299.22,2025-11-12
VMEEF,16144.99,2025-11-12
DCDS,101726.26,2025-11-13
VCBFBCF,42573.82,2025-11-13
VMEEF,16488.52,2025-11-13
DCDS,101188.02,2025-11-14
VMEEF,16540.02,2025-11-14
DCDS,101621.39,2025-11-17
VMEEF,16572.24,2025-11-17
DCDS,102896.65,2025-11-18
VCBFBCF,42853.39,2025-11-18
VMEEF,16657.61,2025-11-18
DCDS,103357.6,2025-11-19
VMEEF,16690.36,2025-11-19
DCDS,102573.34,2025-11-20
VCBFBCF,42719.09,2025-11-20
VMEEF,16556.98,2025-11-20
DCDS,102835.17,2025-11-21
VMEEF,16512.48,2025-11-21
DCDS,102859.28,2025-11-24
VMEEF,16471.5,2025-11-24
DCDS,103152.84,2025-11-25
VCBFBCF,42555.42,2025-11-25
VMEEF,16359.12,2025-11-25
DCDS,102377.99,2025-11-26
VMEEF,16170.88,2025-11-26
DCDS,103724.44,2025-11-27
VCBFBCF,42526.65,2025-11-27
VMEEF,16341.64,2025-11-27
DCDS,103398.79,2025-11-28
VMEEF,16395.29,2025-11-28
DCDS,103858.67,2025-12-01
VCBFBCF,42500.59,2025-12-01
VMEEF,16289.21,2025-12-01
DCDS,104036.33,2025-12-02
VCBFBCF,42587.2,2025-12-02
VMEEF,16245.39,2025-12-02
DCDS,104710.89,2025-12-03
VCBFBCF,42831.68,2025-12-03
VMEEF,16266.47,2025-12-03
DCDS,105760.69,2025-12-04
VCBFBCF,43570.17,2025-12-04
VMEEF,16620.42,2025-12-04
DCDS,106203.6,2025-12-05
VCBFBCF,43835.21,2025-12-05
VMEEF,16749.6,2025-12-05
DCDS,106231.0,2025-12-08
VCBFBCF,43533.87,2025-12-08
VMEEF,16563.17,2025-12-08
DCDS,106686.24,2025-12-09
VCBFBCF,43528.33,2025-12-09
VMEEF,16477.58,2025-12-09
DCDS,106117.3,2025-12-10
VCBFBCF,43147.8,2025-12-10
VMEEF,16327.26,2025-12-10
DCDS,104269.9,2025-12-11
VCBFBCF,42947.69,2025-12-11
VMEEF,16283.31,2025-12-11
DCDS,102786.98,2025-12-12
VCBFBCF,42668.67,2025-12-12
VMEEF,16206.42,2025-12-12
DCDS,99448.2,2025-12-15
VCBFBCF,41525.45,2025-12-15
VMEEF,15766.02,2025-12-15
DCDS,99306.7,2025-12-16
VCBFBCF,41593.98,2025-12-16
VMEEF,15800.09,2025-12-16
DCDS,101354.62,2025-12-17
VCBFBCF,42435.67,2025-12-17
VMEEF,16055.76,2025-12-17
DCDS,100952.85,2025-12-18
VCBFBCF,42257.26,2025-12-18
VMEEF,15961.11,2025-12-18
DCDS,101125.4,2025-12-19
VCBFBCF,42250.79,2025-12-19
VMEEF,15886.21,2025-12-19
DCDS,102955.39,2025-12-22
VCBFBCF,42543.67,2025-12-22
VMEEF,15962.59,2025-12-22
DCDS,105900.56,2025-12-23
VCBFBCF,43387.52,2025-12-23
VMEEF,16158.08,2025-12-23
DCDS,107418.52,2025-12-24
VCBFBCF,43605.86,2025-12-24
VMEEF,16113.37,2025-12-24
DCDS,108699.14,2025-12-25
VCBFBCF,43893.05,2025-12-25
VMEEF,16153.17,2025-12-25
DCDS,105647.17,2025-12-26
VCBFBCF,43224.28,2025-12-26
VMEEF,16058.0,2025-12-26
DCDS,105045.65,2025-12-29
VCBFBCF,43108.42,2025-12-29
VMEEF,16059.36,2025-12-29
DCDS,106420.05,2025-12-30
VCBFBCF,43680.69,2025-12-30
VMEEF,16257.4,2025-12-30
DCDS,107127.08,2025-12-31
VCBFBCF,43954.27,2025-12-31
VMEEF,16357.03,2025-12-31
DCDS,108177.37,2026-01-05
VCBFBCF,43920.55,2026-01-05
VMEEF,16286.97,2026-01-05
DCDS,108114.64,2026-01-06
VCBFBCF,43925.82,2026-01-06
VMEEF,16274.56,2026-01-06
DCDS,109782.89,2026-01-07
VCBFBCF,44404.32,2026-01-07
VMEEF,16515.63,2026-01-07
DCDS,111575.43,2026-01-08
VCBFBCF,45145.31,2026-01-08
VMEEF,16971.18,2026-01-08
DCDS,110245.51,2026-01-09
VCBFBCF,45025.68,2026-01-09
VMEEF,17006.94,2026-01-09
DCDS,110189.86,2026-01-12
VCBFBCF,45255.99,2026-01-12
VMEEF,17281.84,2026-01-12
DCDS,110744.79,2026-01-13
VCBFBCF,46131.93,2026-01-13
VMEEF,17671.28,2026-01-13
DCDS,111846.12,2026-01-14
VCBFBCF,46355.12,2026-01-14
VMEEF,17689.51,2026-01-14
DCDS,111012.62,2026-01-15
VCBFBCF,46464.36,2026-01-15
VMEEF,17736.56,2026-01-15
DCDS,109603.98,2026-01-16
VCBFBCF,46365.34,2026-01-16
VMEEF,17677.91,2026-01-16
DCDS,110053.46,2026-01-19
VCBFBCF,46776.65,2026-01-19
VMEEF,17920.13,2026-01-19
DCDS,111407.99,2026-01-20
VCBFBCF,47032.16,2026-01-20
VMEEF,18059.45,2026-01-20
DCDS,111104.94,2026-01-21
VCBFBCF,46945.43,2026-01-21
VMEEF,18125.93,2026-01-21
DCDS,110933.12,2026-01-22
VCBFBCF,46812.49,2026-01-22
VMEEF,18074.64,2026-01-22
DCDS,110737.96,2026-01-23
VCBFBCF,46881.41,2026-01-23
VMEEF,18089.29,2026-01-23
DCDS,109697.95,2026-01-26
VCBFBCF,46378.62,2026-01-26
VMEEF,17880.51,2026-01-26
